user_id,session_id,date,device,traffic_source,category,price,product_view,add_to_cart,checkout,purchase,revenue
U06205,S06205,2026-06-21,Mobile,Google,Clothing,6326.0,1,1,1,1,6326.0
U06214,S06214,2026-06-21,Mobile,Google,Shoes,1216.0,1,0,0,0,0.0
U10337,S10337,2026-06-21,Mobile,Instagram,Home,15328.0,1,1,1,1,15328.0
U02217,S02217,2026-06-21,Mobile,Direct,Clothing,4363.0,1,0,0,0,0.0
U00701,S00701,2026-06-21,Mobile,Instagram,Clothing,6518.0,1,1,1,1,6518.0
U00387,S00387,2026-06-21,Desktop,Google,Clothing,3105.0,1,0,0,0,0.0
U08240,S08240,2026-06-21,Mobile,Instagram,Electronics,5574.0,1,1,1,1,5574.0
U09038,S09038,2026-06-21,Mobile,Direct,Clothing,1675.0,1,0,0,0,0.0
U08913,S08913,2026-06-21,Desktop,Instagram,Home,2563.0,1,0,0,0,0.0
U08013,S08013,2026-06-21,Desktop,Instagram,Electronics,6946.0,1,1,0,0,0.0
U01169,S01169,2026-06-21,Desktop,Instagram,Clothing,1995.0,1,1,0,0,0.0
U04192,S04192,2026-06-21,Desktop,Google,Shoes,1978.0,1,0,0,0,0.0
U04191,S04191,2026-06-21,Mobile,Google,Beauty,1846.0,1,0,0,0,0.0
U05885,S05885,2026-06-21,Mobile,Instagram,Clothing,983.0,1,1,0,0,0.0
U05849,S05849,2026-06-21,Mobile,Google,Electronics,3132.0,1,0,0,0,0.0
U09707,S09707,2026-06-21,Desktop,Direct,Clothing,1059.0,1,0,0,0,0.0
U04873,S04873,2026-06-21,Desktop,Instagram,Home,544.0,1,0,0,0,0.0
U10785,S10785,2026-06-21,Tablet,Instagram,Clothing,2684.0,1,0,0,0,0.0
U10671,S10671,2026-06-21,Mobile,Instagram,Clothing,862.0,1,0,0,0,0.0
U11300,S11300,2026-06-21,Desktop,Facebook,Home,2507.0,1,0,0,0,0.0
U01218,S01218,2026-06-21,Mobile,Email,Shoes,300.0,1,0,0,0,0.0
U05009,S05009,2026-06-21,Desktop,Email,Shoes,2112.0,1,1,0,0,0.0
U00436,S00436,2026-06-21,Mobile,Instagram,Home,2574.0,1,0,0,0,0.0
U01964,S01964,2026-06-21,Mobile,Instagram,Electronics,1135.0,1,0,0,0,0.0
U03420,S03420,2026-06-21,Desktop,Google,Electronics,5880.0,1,1,1,1,5880.0
U05018,S05018,2026-06-21,Mobile,Instagram,Home,11652.0,1,1,0,0,0.0
U04579,S04579,2026-06-21,Mobile,Instagram,Shoes,2063.0,1,0,0,0,0.0
U00038,S00038,2026-06-21,Mobile,Instagram,Beauty,1207.0,1,1,1,0,0.0
U06404,S06404,2026-06-21,Mobile,Google,Beauty,3616.0,1,1,1,1,3616.0
U08416,S08416,2026-06-21,Desktop,Direct,Shoes,20919.0,1,0,0,0,0.0
U11290,S11290,2026-06-21,Mobile,Google,Clothing,12686.0,1,1,0,0,0.0
U07443,S07443,2026-06-21,Desktop,Instagram,Electronics,3105.0,1,0,0,0,0.0
U05496,S05496,2026-06-21,Mobile,Google,Electronics,7600.0,1,1,0,0,0.0
U10501,S10501,2026-06-21,Mobile,Instagram,Shoes,782.0,1,1,1,0,0.0
U04549,S04549,2026-06-21,Desktop,Google,Shoes,4816.0,1,1,0,0,0.0
U05780,S05780,2026-06-21,Mobile,Google,Electronics,13136.0,1,0,0,0,0.0
U06408,S06408,2026-06-21,Mobile,Instagram,Home,2384.0,1,1,1,1,2384.0
U09411,S09411,2026-06-21,Mobile,Facebook,Shoes,1562.0,1,0,0,0,0.0
U07125,S07125,2026-06-21,Mobile,Google,Shoes,1091.0,1,0,0,0,0.0
U11564,S11564,2026-06-21,Mobile,Google,Electronics,662.0,1,0,0,0,0.0
U11690,S11690,2026-06-21,Desktop,Email,Home,1200.0,1,1,1,1,1200.0
U09341,S09341,2026-06-21,Mobile,Direct,Home,720.0,1,1,1,1,720.0
U04595,S04595,2026-06-21,Mobile,Instagram,Clothing,6151.0,1,1,0,0,0.0
U06715,S06715,2026-06-21,Desktop,Email,Electronics,2826.0,1,0,0,0,0.0
U11651,S11651,2026-06-21,Mobile,Google,Home,1330.0,1,0,0,0,0.0
U04962,S04962,2026-06-21,Mobile,Direct,Clothing,4846.0,1,0,0,0,0.0
U04986,S04986,2026-06-21,Mobile,Instagram,Shoes,664.0,1,0,0,0,0.0
U03687,S03687,2026-06-21,Mobile,Facebook,Beauty,3596.0,1,0,0,0,0.0
U06766,S06766,2026-06-21,Desktop,Instagram,Electronics,2240.0,1,0,0,0,0.0
U07702,S07702,2026-06-22,Mobile,Direct,Shoes,468.0,1,1,0,0,0.0
U04302,S04302,2026-06-22,Desktop,Direct,Electronics,1284.0,1,0,0,0,0.0
U10020,S10020,2026-06-22,Desktop,Instagram,Clothing,5040.0,1,1,0,0,0.0
U05792,S05792,2026-06-22,Desktop,Google,Clothing,938.0,1,0,0,0,0.0
U10979,S10979,2026-06-22,Mobile,Google,Clothing,4468.0,1,0,0,0,0.0
U05877,S05877,2026-06-22,Mobile,Google,Shoes,2329.0,1,0,0,0,0.0
U02780,S02780,2026-06-22,Mobile,Google,Electronics,3834.0,1,1,1,0,0.0
U10319,S10319,2026-06-22,Tablet,Google,Clothing,2143.0,1,0,0,0,0.0
U04749,S04749,2026-06-22,Desktop,Email,Home,2023.0,1,0,0,0,0.0
U07038,S07038,2026-06-22,Desktop,Google,Electronics,980.0,1,1,1,1,980.0
U11393,S11393,2026-06-22,Desktop,Direct,Home,15174.0,1,1,1,1,15174.0
U11500,S11500,2026-06-22,Mobile,Direct,Shoes,10551.0,1,0,0,0,0.0
U10083,S10083,2026-06-22,Mobile,Direct,Electronics,3579.0,1,1,0,0,0.0
U07128,S07128,2026-06-22,Mobile,Google,Home,3262.0,1,0,0,0,0.0
U09217,S09217,2026-06-22,Tablet,Google,Clothing,5866.0,1,0,0,0,0.0
U05707,S05707,2026-06-22,Desktop,Email,Home,3538.0,1,0,0,0,0.0
U10054,S10054,2026-06-22,Mobile,Google,Home,2842.0,1,1,1,1,2842.0
U03146,S03146,2026-06-22,Desktop,Google,Clothing,1740.0,1,0,0,0,0.0
U02765,S02765,2026-06-22,Mobile,Google,Electronics,6289.0,1,0,0,0,0.0
U07640,S07640,2026-06-22,Mobile,Direct,Beauty,6974.0,1,0,0,0,0.0
U07625,S07625,2026-06-22,Mobile,Google,Beauty,2153.0,1,0,0,0,0.0
U04720,S04720,2026-06-22,Mobile,Instagram,Clothing,2702.0,1,0,0,0,0.0
U05700,S05700,2026-06-22,Mobile,Instagram,Clothing,12552.0,1,0,0,0,0.0
U06186,S06186,2026-06-22,Desktop,Google,Clothing,6116.0,1,1,1,1,6116.0
U03482,S03482,2026-06-22,Desktop,Google,Beauty,3963.0,1,1,1,1,3963.0
U10887,S10887,2026-06-22,Mobile,Google,Electronics,628.0,1,0,0,0,0.0
U00547,S00547,2026-06-22,Mobile,Direct,Electronics,3492.0,1,1,1,0,0.0
U00984,S00984,2026-06-22,Mobile,Email,Shoes,3764.0,1,1,1,0,0.0
U09119,S09119,2026-06-22,Mobile,Google,Electronics,6683.0,1,1,0,0,0.0
U10714,S10714,2026-06-22,Mobile,Instagram,Beauty,948.0,1,1,1,0,0.0
U00508,S00508,2026-06-22,Desktop,Instagram,Electronics,1429.0,1,0,0,0,0.0
U08413,S08413,2026-06-22,Desktop,Instagram,Beauty,667.0,1,1,1,1,667.0
U06654,S06654,2026-06-22,Mobile,Google,Clothing,1602.0,1,0,0,0,0.0
U09047,S09047,2026-06-22,Mobile,Instagram,Electronics,1332.0,1,0,0,0,0.0
U02378,S02378,2026-06-22,Mobile,Email,Shoes,1028.0,1,1,0,0,0.0
U06496,S06496,2026-06-22,Mobile,Direct,Clothing,2008.0,1,0,0,0,0.0
U06024,S06024,2026-06-22,Desktop,Direct,Home,868.0,1,0,0,0,0.0
U05142,S05142,2026-06-22,Mobile,Google,Home,734.0,1,0,0,0,0.0
U08574,S08574,2026-06-22,Mobile,Direct,Home,7464.0,1,0,0,0,0.0
U10580,S10580,2026-06-22,Mobile,Direct,Shoes,2218.0,1,0,0,0,0.0
U06452,S06452,2026-06-22,Mobile,Facebook,Clothing,1489.0,1,0,0,0,0.0
U06041,S06041,2026-06-22,Mobile,Google,Beauty,2157.0,1,0,0,0,0.0
U10597,S10597,2026-06-22,Mobile,Google,Beauty,1045.0,1,0,0,0,0.0
U01443,S01443,2026-06-22,Mobile,Instagram,Shoes,928.0,1,0,0,0,0.0
U03851,S03851,2026-06-22,Mobile,Instagram,Clothing,4130.0,1,1,1,1,4130.0
U08815,S08815,2026-06-22,Tablet,Email,Clothing,5981.0,1,0,0,0,0.0
U01442,S01442,2026-06-22,Mobile,Google,Electronics,3373.0,1,1,1,1,3373.0
U11219,S11219,2026-06-22,Mobile,Facebook,Electronics,1958.0,1,0,0,0,0.0
U03422,S03422,2026-06-22,Mobile,Google,Shoes,21740.0,1,0,0,0,0.0
U08942,S08942,2026-06-22,Mobile,Email,Home,1821.0,1,1,0,0,0.0
U09540,S09540,2026-06-22,Mobile,Google,Electronics,2056.0,1,0,0,0,0.0
U08756,S08756,2026-06-22,Mobile,Instagram,Home,300.0,1,0,0,0,0.0
U05238,S05238,2026-06-22,Mobile,Instagram,Home,6900.0,1,0,0,0,0.0
U08797,S08797,2026-06-22,Mobile,Direct,Beauty,2726.0,1,0,0,0,0.0
U10431,S10431,2026-06-22,Mobile,Instagram,Beauty,695.0,1,1,0,0,0.0
U11956,S11956,2026-06-22,Desktop,Google,Home,527.0,1,0,0,0,0.0
U05427,S05427,2026-06-22,Tablet,Instagram,Beauty,1132.0,1,0,0,0,0.0
U10393,S10393,2026-06-22,Mobile,Email,Home,300.0,1,1,1,0,0.0
U10384,S10384,2026-06-22,Desktop,Direct,Clothing,1639.0,1,0,0,0,0.0
U03789,S03789,2026-06-22,Mobile,Instagram,Clothing,4498.0,1,0,0,0,0.0
U02231,S02231,2026-06-22,Mobile,Facebook,Electronics,2217.0,1,0,0,0,0.0
U01581,S01581,2026-06-22,Desktop,Instagram,Beauty,1964.0,1,1,1,1,1964.0
U05358,S05358,2026-06-22,Mobile,Instagram,Shoes,1550.0,1,0,0,0,0.0
U06984,S06984,2026-06-23,Desktop,Google,Electronics,6821.0,1,1,1,1,6821.0
U00402,S00402,2026-06-23,Desktop,Direct,Electronics,3944.0,1,1,1,0,0.0
U05166,S05166,2026-06-23,Desktop,Direct,Electronics,8374.0,1,1,1,1,8374.0
U11233,S11233,2026-06-23,Mobile,Facebook,Clothing,3561.0,1,0,0,0,0.0
U07022,S07022,2026-06-23,Tablet,Instagram,Shoes,5968.0,1,0,0,0,0.0
U08597,S08597,2026-06-23,Desktop,Facebook,Clothing,9246.0,1,1,1,0,0.0
U01480,S01480,2026-06-23,Mobile,Facebook,Shoes,4832.0,1,1,1,1,4832.0
U11043,S11043,2026-06-23,Desktop,Google,Home,7249.0,1,0,0,0,0.0
U08684,S08684,2026-06-23,Desktop,Direct,Beauty,5889.0,1,0,0,0,0.0
U01989,S01989,2026-06-23,Tablet,Direct,Clothing,4939.0,1,1,0,0,0.0
U07031,S07031,2026-06-23,Mobile,Direct,Home,1689.0,1,0,0,0,0.0
U06285,S06285,2026-06-23,Desktop,Direct,Electronics,1523.0,1,1,0,0,0.0
U09604,S09604,2026-06-23,Mobile,Instagram,Clothing,3036.0,1,1,0,0,0.0
U11864,S11864,2026-06-23,Desktop,Email,Home,1162.0,1,0,0,0,0.0
U00704,S00704,2026-06-23,Desktop,Direct,Home,5057.0,1,0,0,0,0.0
U08298,S08298,2026-06-23,Mobile,Facebook,Clothing,13754.0,1,0,0,0,0.0
U01487,S01487,2026-06-23,Tablet,Instagram,Beauty,2785.0,1,0,0,0,0.0
U11466,S11466,2026-06-23,Desktop,Direct,Electronics,1654.0,1,0,0,0,0.0
U08686,S08686,2026-06-23,Mobile,Instagram,Shoes,10104.0,1,0,0,0,0.0
U06292,S06292,2026-06-23,Tablet,Instagram,Shoes,2139.0,1,0,0,0,0.0
U09009,S09009,2026-06-23,Desktop,Email,Electronics,520.0,1,0,0,0,0.0
U08748,S08748,2026-06-23,Desktop,Google,Shoes,2577.0,1,1,0,0,0.0
U00299,S00299,2026-06-23,Desktop,Google,Electronics,2017.0,1,0,0,0,0.0
U08737,S08737,2026-06-23,Mobile,Direct,Beauty,14376.0,1,1,0,0,0.0
U00716,S00716,2026-06-23,Mobile,Google,Shoes,678.0,1,1,1,1,678.0
U09561,S09561,2026-06-23,Desktop,Google,Beauty,11323.0,1,0,0,0,0.0
U02422,S02422,2026-06-23,Mobile,Email,Home,401.0,1,0,0,0,0.0
U05559,S05559,2026-06-23,Desktop,Google,Clothing,873.0,1,0,0,0,0.0
U03064,S03064,2026-06-23,Desktop,Google,Home,1077.0,1,1,0,0,0.0
U08270,S08270,2026-06-23,Mobile,Instagram,Electronics,1280.0,1,1,1,0,0.0
U04546,S04546,2026-06-23,Mobile,Instagram,Beauty,2171.0,1,0,0,0,0.0
U06878,S06878,2026-06-23,Mobile,Google,Shoes,1768.0,1,1,1,1,1768.0
U02743,S02743,2026-06-23,Mobile,Direct,Electronics,1082.0,1,0,0,0,0.0
U05270,S05270,2026-06-23,Mobile,Direct,Home,681.0,1,1,0,0,0.0
U01610,S01610,2026-06-23,Mobile,Google,Shoes,11276.0,1,0,0,0,0.0
U00359,S00359,2026-06-23,Mobile,Facebook,Home,2100.0,1,1,0,0,0.0
U07951,S07951,2026-06-23,Desktop,Direct,Electronics,3103.0,1,1,1,0,0.0
U09979,S09979,2026-06-23,Mobile,Google,Beauty,5023.0,1,0,0,0,0.0
U10645,S10645,2026-06-23,Desktop,Instagram,Home,1087.0,1,0,0,0,0.0
U02691,S02691,2026-06-23,Tablet,Facebook,Clothing,3759.0,1,1,1,1,3759.0
U08341,S08341,2026-06-23,Mobile,Instagram,Shoes,5292.0,1,0,0,0,0.0
U06276,S06276,2026-06-23,Desktop,Google,Shoes,4270.0,1,0,0,0,0.0
U11430,S11430,2026-06-23,Desktop,Google,Home,2203.0,1,0,0,0,0.0
U10730,S10730,2026-06-23,Desktop,Direct,Electronics,2041.0,1,1,1,1,2041.0
U08311,S08311,2026-06-23,Desktop,Google,Beauty,1981.0,1,0,0,0,0.0
U07731,S07731,2026-06-23,Desktop,Email,Shoes,1913.0,1,0,0,0,0.0
U04902,S04902,2026-06-23,Mobile,Google,Shoes,880.0,1,0,0,0,0.0
U10477,S10477,2026-06-23,Mobile,Email,Beauty,1173.0,1,0,0,0,0.0
U09124,S09124,2026-06-23,Mobile,Instagram,Clothing,3629.0,1,0,0,0,0.0
U10927,S10927,2026-06-23,Mobile,Google,Home,3944.0,1,0,0,0,0.0
U05994,S05994,2026-06-23,Desktop,Google,Clothing,7650.0,1,1,0,0,0.0
U04121,S04121,2026-06-23,Tablet,Google,Beauty,1110.0,1,0,0,0,0.0
U03550,S03550,2026-06-23,Desktop,Direct,Shoes,1379.0,1,0,0,0,0.0
U07060,S07060,2026-06-23,Mobile,Google,Home,23995.0,1,0,0,0,0.0
U09151,S09151,2026-06-23,Mobile,Instagram,Clothing,1829.0,1,1,0,0,0.0
U02633,S02633,2026-06-23,Desktop,Direct,Home,6258.0,1,0,0,0,0.0
U07743,S07743,2026-06-23,Desktop,Google,Clothing,870.0,1,0,0,0,0.0
U11413,S11413,2026-06-23,Desktop,Direct,Beauty,2210.0,1,0,0,0,0.0
U09813,S09813,2026-06-23,Desktop,Direct,Home,17336.0,1,0,0,0,0.0
U04160,S04160,2026-06-23,Mobile,Facebook,Electronics,3148.0,1,0,0,0,0.0
U08882,S08882,2026-06-23,Tablet,Google,Clothing,8953.0,1,1,1,1,8953.0
U03774,S03774,2026-06-23,Desktop,Google,Electronics,7909.0,1,0,0,0,0.0
U02757,S02757,2026-06-23,Desktop,Google,Clothing,1363.0,1,0,0,0,0.0
U06595,S06595,2026-06-23,Tablet,Google,Shoes,3887.0,1,1,1,0,0.0
U02019,S02019,2026-06-23,Mobile,Instagram,Clothing,2232.0,1,0,0,0,0.0
U07972,S07972,2026-06-23,Mobile,Direct,Beauty,1969.0,1,0,0,0,0.0
U05140,S05140,2026-06-23,Desktop,Google,Clothing,2056.0,1,0,0,0,0.0
U04188,S04188,2026-06-23,Mobile,Direct,Electronics,3694.0,1,0,0,0,0.0
U04491,S04491,2026-06-23,Mobile,Instagram,Shoes,2058.0,1,0,0,0,0.0
U02240,S02240,2026-06-23,Mobile,Google,Shoes,2668.0,1,1,0,0,0.0
U02778,S02778,2026-06-23,Mobile,Google,Electronics,3523.0,1,0,0,0,0.0
U05682,S05682,2026-06-23,Mobile,Instagram,Clothing,3913.0,1,1,1,1,3913.0
U11778,S11778,2026-06-23,Mobile,Email,Home,434.0,1,0,0,0,0.0
U03650,S03650,2026-06-23,Desktop,Google,Shoes,1866.0,1,0,0,0,0.0
U01007,S01007,2026-06-23,Tablet,Email,Electronics,3388.0,1,1,0,0,0.0
U04313,S04313,2026-06-23,Mobile,Facebook,Clothing,7924.0,1,0,0,0,0.0
U09044,S09044,2026-06-23,Mobile,Google,Beauty,2464.0,1,0,0,0,0.0
U11561,S11561,2026-06-23,Desktop,Google,Shoes,1654.0,1,0,0,0,0.0
U10836,S10836,2026-06-23,Mobile,Google,Shoes,2693.0,1,0,0,0,0.0
U00568,S00568,2026-06-23,Mobile,Instagram,Shoes,1850.0,1,0,0,0,0.0
U10231,S10231,2026-06-23,Mobile,Direct,Shoes,8993.0,1,1,0,0,0.0
U02952,S02952,2026-06-23,Desktop,Direct,Clothing,975.0,1,0,0,0,0.0
U03494,S03494,2026-06-24,Mobile,Instagram,Clothing,707.0,1,0,0,0,0.0
U07784,S07784,2026-06-24,Mobile,Google,Shoes,2553.0,1,1,1,0,0.0
U01360,S01360,2026-06-24,Mobile,Google,Electronics,703.0,1,1,1,0,0.0
U03824,S03824,2026-06-24,Mobile,Email,Home,6305.0,1,1,1,1,6305.0
U03491,S03491,2026-06-24,Mobile,Direct,Beauty,7643.0,1,0,0,0,0.0
U11625,S11625,2026-06-24,Desktop,Instagram,Electronics,1503.0,1,0,0,0,0.0
U03874,S03874,2026-06-24,Mobile,Direct,Shoes,1396.0,1,0,0,0,0.0
U08294,S08294,2026-06-24,Mobile,Google,Clothing,1738.0,1,1,1,1,1738.0
U04265,S04265,2026-06-24,Desktop,Facebook,Electronics,1531.0,1,0,0,0,0.0
U09167,S09167,2026-06-24,Mobile,Google,Clothing,551.0,1,0,0,0,0.0
U04183,S04183,2026-06-24,Desktop,Instagram,Clothing,4621.0,1,0,0,0,0.0
U00163,S00163,2026-06-24,Mobile,Google,Electronics,458.0,1,0,0,0,0.0
U09816,S09816,2026-06-24,Mobile,Direct,Beauty,2425.0,1,0,0,0,0.0
U04142,S04142,2026-06-24,Mobile,Instagram,Clothing,5726.0,1,0,0,0,0.0
U11729,S11729,2026-06-24,Desktop,Google,Beauty,803.0,1,0,0,0,0.0
U11949,S11949,2026-06-24,Mobile,Google,Electronics,7773.0,1,0,0,0,0.0
U09829,S09829,2026-06-24,Mobile,Direct,Shoes,5969.0,1,0,0,0,0.0
U09080,S09080,2026-06-24,Mobile,Instagram,Clothing,1975.0,1,1,1,1,1975.0
U09191,S09191,2026-06-24,Mobile,Facebook,Shoes,14221.0,1,0,0,0,0.0
U07789,S07789,2026-06-24,Mobile,Direct,Shoes,11345.0,1,1,0,0,0.0
U08488,S08488,2026-06-24,Mobile,Google,Home,1067.0,1,1,1,1,1067.0
U01011,S01011,2026-06-24,Desktop,Instagram,Clothing,1336.0,1,1,0,0,0.0
U07995,S07995,2026-06-24,Mobile,Direct,Electronics,3377.0,1,0,0,0,0.0
U01605,S01605,2026-06-24,Mobile,Google,Clothing,1700.0,1,1,1,0,0.0
U01203,S01203,2026-06-24,Desktop,Instagram,Beauty,829.0,1,1,1,0,0.0
U09605,S09605,2026-06-24,Mobile,Instagram,Beauty,3306.0,1,0,0,0,0.0
U00888,S00888,2026-06-24,Mobile,Google,Beauty,17476.0,1,0,0,0,0.0
U09300,S09300,2026-06-24,Mobile,Google,Clothing,995.0,1,1,1,1,995.0
U03258,S03258,2026-06-24,Mobile,Google,Clothing,3500.0,1,0,0,0,0.0
U09568,S09568,2026-06-24,Desktop,Direct,Electronics,30000.0,1,0,0,0,0.0
U00081,S00081,2026-06-24,Desktop,Facebook,Shoes,1066.0,1,0,0,0,0.0
U01787,S01787,2026-06-24,Mobile,Email,Home,3387.0,1,0,0,0,0.0
U01435,S01435,2026-06-24,Mobile,Direct,Beauty,5890.0,1,0,0,0,0.0
U08048,S08048,2026-06-24,Tablet,Google,Electronics,1050.0,1,0,0,0,0.0
U05680,S05680,2026-06-24,Mobile,Instagram,Shoes,764.0,1,0,0,0,0.0
U01951,S01951,2026-06-24,Tablet,Facebook,Clothing,3729.0,1,1,1,1,3729.0
U06368,S06368,2026-06-24,Mobile,Instagram,Beauty,3539.0,1,0,0,0,0.0
U07053,S07053,2026-06-24,Mobile,Email,Beauty,646.0,1,1,1,1,646.0
U11414,S11414,2026-06-24,Mobile,Instagram,Shoes,3341.0,1,0,0,0,0.0
U10267,S10267,2026-06-24,Mobile,Direct,Shoes,3758.0,1,0,0,0,0.0
U05286,S05286,2026-06-24,Mobile,Google,Beauty,2621.0,1,0,0,0,0.0
U10699,S10699,2026-06-24,Desktop,Google,Home,5395.0,1,0,0,0,0.0
U11433,S11433,2026-06-24,Desktop,Facebook,Clothing,2086.0,1,0,0,0,0.0
U11440,S11440,2026-06-24,Desktop,Email,Beauty,5347.0,1,1,1,0,0.0
U06127,S06127,2026-06-24,Mobile,Google,Clothing,3142.0,1,0,0,0,0.0
U10798,S10798,2026-06-24,Mobile,Direct,Beauty,1042.0,1,0,0,0,0.0
U06047,S06047,2026-06-24,Mobile,Google,Electronics,2556.0,1,1,1,1,2556.0
U07400,S07400,2026-06-24,Desktop,Instagram,Clothing,1301.0,1,0,0,0,0.0
U11464,S11464,2026-06-24,Mobile,Direct,Beauty,7003.0,1,0,0,0,0.0
U06021,S06021,2026-06-24,Tablet,Facebook,Shoes,653.0,1,0,0,0,0.0
U10837,S10837,2026-06-24,Mobile,Facebook,Shoes,2320.0,1,1,1,0,0.0
U00253,S00253,2026-06-24,Mobile,Direct,Shoes,7000.0,1,0,0,0,0.0
U06367,S06367,2026-06-24,Mobile,Facebook,Shoes,7875.0,1,0,0,0,0.0
U10616,S10616,2026-06-24,Mobile,Direct,Home,951.0,1,0,0,0,0.0
U04798,S04798,2026-06-24,Mobile,Instagram,Clothing,1191.0,1,0,0,0,0.0
U04809,S04809,2026-06-24,Mobile,Email,Clothing,2800.0,1,1,0,0,0.0
U02328,S02328,2026-06-24,Mobile,Google,Shoes,3258.0,1,1,0,0,0.0
U11282,S11282,2026-06-24,Mobile,Instagram,Electronics,2400.0,1,1,1,0,0.0
U06621,S06621,2026-06-24,Desktop,Google,Electronics,4016.0,1,1,0,0,0.0
U11323,S11323,2026-06-24,Mobile,Google,Home,355.0,1,1,1,0,0.0
U06491,S06491,2026-06-24,Mobile,Google,Shoes,3232.0,1,0,0,0,0.0
U02262,S02262,2026-06-24,Tablet,Email,Shoes,2226.0,1,0,0,0,0.0
U05151,S05151,2026-06-24,Desktop,Direct,Home,3102.0,1,1,1,1,3102.0
U00500,S00500,2026-06-24,Mobile,Google,Clothing,1656.0,1,1,0,0,0.0
U11234,S11234,2026-06-24,Desktop,Instagram,Electronics,2728.0,1,1,0,0,0.0
U02238,S02238,2026-06-24,Mobile,Email,Shoes,2721.0,1,0,0,0,0.0
U00699,S00699,2026-06-24,Desktop,Direct,Electronics,487.0,1,1,1,1,487.0
U06431,S06431,2026-06-24,Mobile,Email,Shoes,510.0,1,1,0,0,0.0
U06415,S06415,2026-06-24,Mobile,Google,Beauty,1600.0,1,0,0,0,0.0
U05186,S05186,2026-06-24,Desktop,Email,Electronics,2739.0,1,1,0,0,0.0
U02922,S02922,2026-06-24,Mobile,Direct,Shoes,2074.0,1,1,1,0,0.0
U02193,S02193,2026-06-24,Desktop,Direct,Shoes,1407.0,1,0,0,0,0.0
U02937,S02937,2026-06-24,Mobile,Instagram,Shoes,1504.0,1,0,0,0,0.0
U02798,S02798,2026-06-24,Mobile,Google,Electronics,9880.0,1,1,0,0,0.0
U06674,S06674,2026-06-24,Mobile,Email,Electronics,7709.0,1,0,0,0,0.0
U07594,S07594,2026-06-24,Desktop,Google,Home,5125.0,1,0,0,0,0.0
U00845,S00845,2026-06-24,Mobile,Google,Beauty,5647.0,1,0,0,0,0.0
U02742,S02742,2026-06-24,Desktop,Instagram,Beauty,1717.0,1,0,0,0,0.0
U10896,S10896,2026-06-24,Tablet,Instagram,Beauty,1493.0,1,0,0,0,0.0
U10603,S10603,2026-06-25,Desktop,Instagram,Electronics,8882.0,1,1,0,0,0.0
U06933,S06933,2026-06-25,Mobile,Email,Shoes,1828.0,1,0,0,0,0.0
U07602,S07602,2026-06-25,Tablet,Facebook,Electronics,3401.0,1,0,0,0,0.0
U09768,S09768,2026-06-25,Desktop,Instagram,Shoes,5874.0,1,1,1,1,5874.0
U08715,S08715,2026-06-25,Mobile,Direct,Beauty,1303.0,1,1,1,0,0.0
U05197,S05197,2026-06-25,Mobile,Email,Shoes,5079.0,1,1,1,1,5079.0
U03901,S03901,2026-06-25,Mobile,Google,Beauty,1724.0,1,0,0,0,0.0
U04764,S04764,2026-06-25,Mobile,Google,Home,2367.0,1,0,0,0,0.0
U07812,S07812,2026-06-25,Mobile,Facebook,Beauty,5223.0,1,1,1,1,5223.0
U08194,S08194,2026-06-25,Tablet,Email,Electronics,1988.0,1,1,1,1,1988.0
U00159,S00159,2026-06-25,Desktop,Google,Shoes,672.0,1,1,0,0,0.0
U01682,S01682,2026-06-25,Desktop,Google,Electronics,1756.0,1,1,1,1,1756.0
U00167,S00167,2026-06-25,Desktop,Instagram,Home,1836.0,1,0,0,0,0.0
U00751,S00751,2026-06-25,Mobile,Facebook,Clothing,320.0,1,1,1,0,0.0
U11152,S11152,2026-06-25,Mobile,Facebook,Electronics,3492.0,1,1,1,1,3492.0
U10750,S10750,2026-06-25,Mobile,Google,Clothing,545.0,1,0,0,0,0.0
U06125,S06125,2026-06-25,Mobile,Instagram,Home,2561.0,1,1,1,1,2561.0
U10201,S10201,2026-06-25,Desktop,Direct,Electronics,3726.0,1,0,0,0,0.0
U04254,S04254,2026-06-25,Mobile,Google,Clothing,14373.0,1,0,0,0,0.0
U01172,S01172,2026-06-25,Desktop,Google,Clothing,3748.0,1,1,0,0,0.0
U04487,S04487,2026-06-25,Desktop,Email,Clothing,4173.0,1,0,0,0,0.0
U06864,S06864,2026-06-25,Mobile,Direct,Beauty,2859.0,1,1,0,0,0.0
U05024,S05024,2026-06-25,Desktop,Direct,Shoes,5445.0,1,1,0,0,0.0
U10482,S10482,2026-06-25,Mobile,Instagram,Shoes,2243.0,1,1,1,0,0.0
U04082,S04082,2026-06-25,Mobile,Direct,Shoes,4361.0,1,1,0,0,0.0
U08409,S08409,2026-06-25,Desktop,Direct,Clothing,4630.0,1,0,0,0,0.0
U11004,S11004,2026-06-25,Tablet,Google,Beauty,3089.0,1,1,1,1,3089.0
U10544,S10544,2026-06-25,Desktop,Google,Clothing,5133.0,1,0,0,0,0.0
U04961,S04961,2026-06-25,Mobile,Facebook,Clothing,2555.0,1,0,0,0,0.0
U04017,S04017,2026-06-25,Mobile,Google,Shoes,5709.0,1,1,0,0,0.0
U07740,S07740,2026-06-25,Mobile,Google,Beauty,758.0,1,1,1,0,0.0
U03605,S03605,2026-06-25,Tablet,Email,Beauty,1998.0,1,0,0,0,0.0
U04161,S04161,2026-06-25,Mobile,Google,Electronics,1858.0,1,0,0,0,0.0
